situation_id,situation,rsq001,rsq002,rsq003,rsq004,rsq005,rsq006,rsq007,rsq008,rsq009,rsq010,rsq011,rsq012,rsq013,rsq014,rsq015,rsq016,rsq017,rsq018,rsq019,rsq020,rsq021,rsq022,rsq023,rsq024,rsq025,rsq026,rsq027,rsq028,rsq029,rsq030,rsq031,rsq032,rsq033,rsq034,rsq035,rsq036,rsq037,rsq038,rsq039,rsq040,rsq041,rsq042,rsq043,rsq044,rsq045,rsq046,rsq047,rsq048,rsq049,rsq050,rsq051,rsq052,rsq053,rsq054,rsq055,rsq056,rsq057,rsq058,rsq059,rsq060,rsq061,rsq062,rsq063,rsq064,rsq065,rsq066,rsq067,rsq068,rsq069,rsq070,rsq071,rsq072,rsq073,rsq074,rsq075,rsq076,rsq077,rsq078,rsq079,rsq080,rsq081,rsq082,rsq083,rsq084,rsq085,rsq086,rsq087,rsq088,rsq089
sit_3904,"At 7pm last night, my family and close relatives gathered together to eat dinner for Thanksgiving.",6.0,5.0,6.0,5.0,5.0,5.0,8.0,7.0,6.0,4.0,4.0,6.0,6.0,5.0,1.0,5.0,4.0,7.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,9.0,5.0,5.0,5.0,5.0,6.0,6.0,1.0,3.0,7.0,4.0,7.0,2.0,4.0,5.0,3.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,5.0,7.0,7.0,4.0,2.0,6.0,6.0,2.0,3.0,3.0,5.0,7.0,2.0,3.0,1.0,9.0,2.0,3.0,6.0,7.0,4.0,4.0,2.0,5.0,7.0,5.0,7.0,8.0,4.0,9.0,7.0,6.0
sit_3905,I was playing video games with my cousins after Thanksgiving dinner.,6.0,3.0,6.0,5.0,3.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0,3.0,6.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,2.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,2.0,2.0,1.0,7.0,6.0,3.0,4.0,7.0,4.0,8.0,7.0,5.0,7.0,8.0,9.0,8.0,4.0,4.0,3.0,7.0,5.0,4.0,4.0,2.0,5.0,8.0,4.0,7.0,1.0,7.0,4.0,8.0,1.0,9.0,9.0,4.0,5.0,7.0,2.0,5.0,3.0,5.0,4.0,8.0,4.0,7.0,6.0,2.0
sit_3906,I was eating dinner with my family in my home.,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,1.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,1.0,6.0,7.0,5.0,2.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,3.0,7.0,7.0,3.0,3.0,5.0,3.0,8.0,8.0,3.0,5.0,8.0,8.0,5.0,1.0,9.0,5.0,7.0,9.0,5.0,8.0,3.0,5.0,7.0,6.0,6.0,3.0,5.0,3.0,7.0,3.0,5.0,5.0,5.0,7.0,8.0,3.0,3.0,9.0,4.0,6.0,6.0,5.0,7.0,4.0,2.0
sit_3907,At 7pm yesterday I was having dinner with my family in my house. My whole family came over for Thanksgiving dinner. We ate and danced a little.,6.0,6.0,5.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,1.0,6.0,6.0,5.0,7.0,6.0,6.0,1.0,5.0,3.0,4.0,5.0,2.0,7.0,7.0,7.0,4.0,8.0,7.0,3.0,3.0,3.0,7.0,7.0,8.0,4.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,8.0,2.0,3.0,2.0,4.0,2.0,8.0,8.0,6.0,5.0,7.0,2.0,9.0,8.0,2.0,9.0,9.0,4.0,1.0,5.0,5.0,5.0,4.0
sit_3908,"I was eating pizza with my brother, Dad and Mom in my kitchen while watching television.",9.0,6.0,6.0,6.0,5.0,7.0,8.0,9.0,5.0,5.0,6.0,5.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,8.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,8.0,6.0,8.0,6.0,4.0,6.0,7.0,8.0,9.0,5.0,7.0,4.0,4.0,3.0,7.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,7.0,3.0,3.0,7.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,7.0,7.0,2.0,3.0,1.0,1.0
sit_3909,I was at my relative's house eating Thanksgiving dinner with my cousins and family.,6.0,5.0,4.0,6.0,5.0,6.0,6.0,7.0,4.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,7.0,5.0,7.0,4.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,9.0,5.0,5.0,7.0,3.0,4.0,4.0,7.0,6.0,5.0,3.0,3.0,3.0,4.0,8.0,4.0,3.0,6.0,3.0,8.0,6.0,5.0,4.0,7.0,7.0,8.0,3.0,7.0,3.0,5.0,2.0,8.0,3.0,4.0,4.0,6.0,5.0,2.0,2.0,2.0,1.0,8.0,1.0,4.0,9.0,9.0,1.0,2.0,3.0,4.0,2.0,3.0,8.0,5.0,4.0,5.0,7.0,4.0
sit_3910,Went for a jog  I went to the Rec. center  I was alone,8.0,6.0,5.0,6.0,5.0,6.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,8.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,7.0,7.0,7.0,6.0,3.0,8.0,4.0,3.0,3.0,3.0,7.0,3.0,3.0,6.0,7.0,9.0,4.0,6.0,2.0,3.0,6.0,6.0,6.0,3.0,7.0,2.0,3.0,9.0,4.0,7.0,7.0,8.0,6.0,6.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0,6.0,1.0,9.0
sit_3911,"I was playing the game Red Dead Redemption, while my brother was laying in his bed reading comic books. We did this after Thanksgiving dinner with my parents. ",7.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,2.0,3.0,4.0,9.0,5.0,3.0,5.0,5.0,5.0,7.0,7.0,4.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,7.0,4.0,5.0,4.0,4.0,6.0,4.0,2.0,4.0,4.0,8.0,4.0,3.0,3.0,8.0,3.0,7.0,3.0,6.0,8.0,3.0,6.0,4.0,8.0,3.0,3.0,7.0,3.0,4.0,6.0,6.0,2.0,6.0,9.0,5.0,1.0,7.0,3.0,2.0,2.0,7.0,8.0,5.0,6.0,6.0,7.0,4.0,4.0,1.0,6.0,8.0,2.0,9.0,6.0,1.0
sit_3912,1. Eating dinner for Thanksgiving  2. Home  3. Family,9.0,5.0,7.0,5.0,5.0,8.0,7.0,7.0,7.0,7.0,4.0,3.0,7.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,6.0,6.0,4.0,2.0,6.0,7.0,7.0,9.0,2.0,5.0,2.0,4.0,5.0,6.0,1.0,6.0,4.0,4.0,8.0,5.0,6.0,2.0,4.0,9.0,5.0,6.0,3.0,5.0,8.0,3.0,2.0,8.0,6.0,4.0,5.0,6.0,4.0,4.0,4.0,7.0,5.0,5.0,1.0,5.0,1.0,8.0,3.0,3.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,8.0,5.0,7.0,4.0,6.0,6.0,5.0
sit_3913,"I was spending Thanksgiving with my family in Hesperia. My parents, cousins, uncles and aunts were there. We ate, listened to music, and played board games as well as enjoyed each others company. ",7.0,5.0,7.0,3.0,6.0,6.0,1.0,7.0,3.0,7.0,5.0,6.0,5.0,6.0,3.0,6.0,6.0,7.0,4.0,5.0,7.0,7.0,6.0,3.0,5.0,6.0,6.0,5.0,8.0,5.0,2.0,5.0,5.0,8.0,5.0,5.0,4.0,5.0,4.0,5.0,7.0,4.0,4.0,3.0,5.0,7.0,6.0,4.0,3.0,4.0,6.0,4.0,2.0,4.0,7.0,8.0,8.0,4.0,8.0,5.0,2.0,2.0,8.0,2.0,9.0,5.0,5.0,6.0,4.0,1.0,4.0,4.0,9.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,5.0,3.0,9.0,3.0,7.0,3.0,4.0,5.0,6.0
sit_3914,Heading to dinner at Macaroni Grill. I was in my mom's car as she drove there with my best friend in the backseat.  ,9.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,8.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,9.0,8.0,6.0,3.0,9.0,8.0,8.0,5.0,4.0,3.0,2.0,2.0,6.0,6.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,8.0,6.0,4.0,2.0,1.0,6.0,3.0,6.0,5.0,6.0,3.0,6.0,5.0,6.0
sit_3915,I was watching tv at my house with my mom. ,4.0,4.0,4.0,4.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,8.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,5.0,8.0,8.0,7.0,5.0,7.0,5.0,5.0,5.0,7.0,5.0,9.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,9.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
sit_3916,"I was writing notes for my history class at my house, and my parents were in the living room with me.",6.0,6.0,9.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,4.0,4.0,7.0,7.0,7.0,4.0,4.0,8.0,4.0,4.0,4.0,9.0,4.0,3.0,8.0,3.0,4.0,4.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,7.0,2.0,2.0,6.0,6.0,7.0,2.0,1.0,4.0,2.0,6.0,1.0,4.0,1.0,3.0,3.0,8.0
sit_3917,"I was playing LOL, league of legends, a popular online moba game with my brother(21) and 3 other friends for 13ish hours that day from noon to around 3 am.",6.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,6.0,3.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,8.0,6.0,9.0,6.0,7.0,5.0,3.0,5.0,6.0,8.0,7.0,4.0,5.0,4.0,7.0,5.0,4.0,3.0,3.0,3.0,7.0,6.0,3.0,4.0,4.0,5.0,5.0,8.0,9.0,7.0,3.0,7.0,8.0,5.0,2.0,3.0,5.0,7.0,4.0,2.0,7.0,5.0,4.0,7.0,4.0,4.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,1.0,9.0,7.0,7.0,3.0,5.0,2.0,5.0,6.0,8.0,6.0,5.0
sit_3918,"around 7 pm last night i was out to dinner at a local Mediterranean restaurant in morgan hill ca. i enjoyed the appetizers, and dinner where i had a hanger steak with garlic mash and seared veggies. i was with my girlfriend along with her parents",6.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,7.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,7.0,7.0,3.0,4.0,3.0,3.0,7.0,5.0,2.0,4.0,4.0,7.0,3.0,3.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,4.0,2.0,8.0,8.0,8.0,5.0,4.0,5.0,3.0,2.0,5.0,1.0,9.0,9.0,2.0,9.0,8.0,8.0,1.0,6.0,5.0,1.0,2.0,7.0,8.0,2.0,6.0,6.0,3.0
sit_3919,Yesterday at 7pm I was paying my cell phone bill. I was in Glendale with my mother. ,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,7.0,6.0,7.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0,6.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,3.0,9.0,3.0,3.0,3.0,4.0,2.0,4.0,6.0,8.0,3.0,8.0,3.0,7.0,4.0,3.0,6.0,8.0,3.0,8.0,3.0,2.0,2.0,7.0,1.0,2.0,4.0,4.0,9.0,2.0,6.0,8.0,6.0,6.0,5.0,1.0,5.0,3.0,3.0,8.0,9.0,7.0,6.0,1.0,2.0
sit_3920, I was watching TV in bed while my boyfriend was taking a nap.,7.0,3.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,7.0,5.0,5.0,4.0,7.0,3.0,5.0,4.0,6.0,6.0,2.0,6.0,3.0,7.0,3.0,6.0,2.0,4.0,3.0,3.0,6.0,5.0,3.0,6.0,8.0,6.0,4.0,6.0,5.0,8.0,2.0,4.0,5.0,7.0,8.0,6.0,1.0,8.0,3.0,4.0,4.0,8.0,7.0,8.0,2.0,4.0,3.0,4.0,6.0,1.0,1.0,9.0,9.0,4.0,9.0,2.0,7.0,6.0,2.0,3.0,6.0,4.0,7.0,7.0,5.0,5.0,5.0,7.0
sit_3921,1) 7pm yesterday I was studying for my SOC150 Term Paper.  2) I was studying at my friend's house.  3) I was with my dormmate from freshman year of college.,4.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,7.0,5.0,5.0,5.0,3.0,7.0,4.0,3.0,7.0,7.0,5.0,5.0,3.0,7.0,7.0,7.0,5.0,3.0,3.0,5.0,7.0,7.0,3.0,8.0,4.0,4.0,4.0,8.0,7.0,8.0,2.0,8.0,4.0,4.0,3.0,3.0,8.0,5.0,4.0,3.0,4.0,9.0,5.0,7.0,8.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,6.0,5.0,2.0,6.0,6.0,5.0,9.0,4.0,3.0,9.0,2.0,1.0
sit_3922,I was back at home playing computer games by myself.,7.0,5.0,7.0,4.0,4.0,7.0,7.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,6.0,4.0,7.0,4.0,4.0,6.0,7.0,8.0,4.0,9.0,8.0,3.0,7.0,4.0,6.0,8.0,3.0,3.0,3.0,6.0,6.0,6.0,7.0,5.0,2.0,7.0,4.0,9.0,8.0,5.0,8.0,9.0,8.0,5.0,7.0,2.0,7.0,5.0,6.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,6.0,6.0,1.0,2.0,2.0,6.0,1.0,5.0,5.0,2.0,4.0,3.0,6.0,6.0,5.0,3.0,4.0,5.0,3.0,6.0,6.0,1.0
sit_3923,"Yesterday at 7pm, I was at my friend Ashlyn's house to pick up a late birthday gift she had for me. I was with my boyfriend Conor, Ashlyn, and her boyfriend Joey. We watched the movie the Tall Man.",8.0,5.0,5.0,5.0,5.0,4.0,8.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,4.0,7.0,7.0,4.0,4.0,7.0,4.0,5.0,9.0,4.0,4.0,4.0,3.0,3.0,8.0,1.0,3.0,3.0,3.0,7.0,3.0,6.0,8.0,2.0,7.0,7.0,6.0,3.0,7.0,9.0,7.0,6.0,5.0,3.0,5.0,2.0,6.0,6.0,6.0,6.0,2.0,5.0,6.0,3.0,4.0,1.0,7.0,6.0,3.0,9.0,6.0,5.0,2.0,5.0,5.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0,5.0
sit_3924,"I was with my older sister Marlene and my 3 year old niece Abigail. We went to CVS store to use the redbox outside of it, so we can rent a couple of movies to watch.",7.0,4.0,6.0,4.0,4.0,7.0,6.0,7.0,4.0,4.0,3.0,4.0,6.0,2.0,4.0,3.0,3.0,7.0,4.0,4.0,3.0,6.0,4.0,7.0,2.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,5.0,6.0,7.0,3.0,5.0,3.0,3.0,5.0,1.0,4.0,5.0,6.0,2.0,6.0,6.0,6.0,4.0,3.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,5.0,9.0,4.0,8.0,3.0,6.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,5.0,1.0,9.0,5.0,3.0,9.0,8.0,7.0,5.0,8.0,5.0,5.0,1.0,5.0,5.0,2.0,7.0,5.0,5.0
sit_3925,I was working at McDonalds with my coworkers.,6.0,4.0,8.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,3.0,4.0,7.0,5.0,8.0,4.0,7.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,5.0,5.0,9.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,6.0,3.0,3.0,3.0,8.0,6.0,4.0,3.0,5.0,5.0,8.0,7.0,3.0,7.0,2.0,8.0,4.0,5.0,7.0,4.0,5.0,5.0,7.0,5.0,3.0,3.0,6.0,6.0,3.0,2.0,7.0,1.0,9.0,1.0,2.0,7.0,4.0,5.0,4.0,2.0,7.0,1.0,4.0,4.0,6.0,4.0,9.0,8.0,2.0
sit_3926,"I was alone on the couch in the living room of my mothers house. I began browsing twitter & instagram on my phone and read a rumor that Paul Walker died in a car crash. There was a lot of debate whether it was real or a hoax. Shocked, I began reading",2.0,5.0,3.0,2.0,6.0,4.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,5.0,6.0,8.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,2.0,3.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,8.0,9.0,8.0,7.0,5.0,3.0,8.0,4.0,6.0,7.0,4.0,3.0,8.0,6.0,3.0,7.0,9.0,1.0,2.0,4.0,5.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,5.0,5.0,2.0,6.0,3.0,1.0,1.0,4.0,3.0,4.0,7.0,5.0,3.0,5.0,5.0,8.0,9.0,4.0,4.0,4.0,4.0,5.0
sit_3927,"Yesterday at 7pm, I was eating posolo with my family celebrating my birthday. We were all sitting in the kitchen table enjoying our food and talking. My mother, father, brother, and boyfriend all were together.",6.0,6.0,6.0,6.0,4.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,6.0,4.0,3.0,2.0,7.0,3.0,7.0,4.0,4.0,5.0,5.0,5.0,4.0,7.0,6.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,6.0,1.0,5.0,5.0,3.0,6.0,3.0,4.0,3.0,2.0,7.0,6.0,7.0,3.0,6.0,8.0,8.0,9.0,8.0,5.0,5.0,6.0,5.0,5.0,5.0,2.0,5.0,7.0,5.0,3.0,5.0,1.0,9.0,9.0,5.0,8.0,7.0,3.0,2.0,5.0,3.0,1.0,6.0,8.0,8.0,7.0,5.0,6.0,7.0
sit_3928,I was at a Basketball Game at CSULA with family,6.0,5.0,5.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,6.0,4.0,4.0,7.0,3.0,4.0,3.0,5.0,3.0,6.0,6.0,7.0,3.0,5.0,5.0,4.0,7.0,4.0,5.0,7.0,4.0,5.0,8.0,5.0,6.0,8.0,3.0,5.0,6.0,8.0,5.0,6.0,5.0,3.0,6.0,7.0,5.0,4.0,4.0,2.0,9.0,4.0,2.0,6.0,6.0,8.0,9.0,3.0,6.0,3.0,2.0,4.0,6.0,5.0,5.0,5.0,1.0,8.0,3.0,2.0,6.0,2.0,7.0,4.0,9.0,5.0,5.0,5.0,6.0,8.0,2.0,3.0,5.0,6.0,7.0,3.0,7.0,1.0,1.0
sit_3929,"I was sitting at the terminal of the ontario airport listening to music waiting for my flight to depart. I was with no one I knew, just a bunch of college students headed back the same way",6.0,6.0,4.0,9.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,9.0,9.0,4.0,6.0,3.0,3.0,3.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,5.0,3.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,8.0,3.0,5.0,8.0,5.0,8.0,2.0,3.0,5.0,5.0,5.0,3.0,7.0,7.0,5.0,5.0,7.0,5.0,3.0,7.0,5.0,5.0,7.0,7.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,7.0,4.0,2.0,3.0,7.0,4.0,7.0,4.0,7.0,7.0,2.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0
sit_3930,I was shopping at the mall for cribs with my boyfriend and his parents.,7.0,7.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,4.0,7.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,8.0,5.0,4.0,4.0,4.0,6.0,8.0,3.0,3.0,3.0,5.0,7.0,3.0,5.0,7.0,6.0,7.0,6.0,3.0,7.0,8.0,6.0,3.0,6.0,6.0,2.0,5.0,5.0,5.0,5.0,2.0,8.0,3.0,3.0,4.0,1.0,4.0,1.0,9.0,8.0,2.0,7.0,3.0,2.0,5.0,1.0,3.0,2.0,9.0,8.0,2.0,3.0,9.0,5.0,6.0
sit_3931,My boyfriend and I were at his house watching Korean dramas in bed.,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,5.0,7.0,4.0,4.0,7.0,7.0,4.0,7.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,7.0,2.0,3.0,5.0,3.0,7.0,7.0,3.0,4.0,8.0,8.0,8.0,7.0,8.0,3.0,3.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,4.0,8.0,5.0,1.0,8.0,9.0,2.0,9.0,7.0,1.0,1.0,6.0,3.0,2.0,7.0,9.0,2.0,2.0,5.0,5.0,6.0
sit_3932,I was at food for less with my boyfriend buying his groceries for the week. ,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,5.0,4.0,3.0,4.0,5.0,7.0,3.0,4.0,5.0,6.0,4.0,4.0,7.0,7.0,3.0,4.0,7.0,5.0,3.0,3.0,3.0,7.0,6.0,3.0,2.0,3.0,6.0,7.0,5.0,2.0,7.0,2.0,8.0,8.0,5.0,4.0,6.0,6.0,8.0,4.0,6.0,5.0,8.0,6.0,7.0,8.0,6.0,5.0,5.0,5.0,2.0,1.0,3.0,5.0,6.0,9.0,2.0,2.0,7.0,1.0,1.0,5.0,8.0,5.0,5.0,6.0,5.0,3.0,9.0,9.0,7.0
sit_3933,At 7 pm last night I was finishing up a tutoring lesson. I was in Monrovia (in the hills of Monrovia) because that is where the person who I tutor lives. I was with the girl that I tutor in Statistics. ,5.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,7.0,5.0,5.0,7.0,7.0,8.0,8.0,3.0,7.0,5.0,6.0,3.0,5.0,3.0,9.0,3.0,7.0,3.0,7.0,3.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,9.0,3.0,1.0,8.0,5.0,1.0,9.0,8.0,6.0
sit_3934,At 7pm I was in the car with my friends Daniela and Priscilla on the way back from watching Frozen at El Capitan.  We were singing along to the soundtrack and on the way to meet ten of my other friends at a sushi place for dinner.  ,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,3.0,4.0,7.0,5.0,3.0,4.0,2.0,4.0,2.0,8.0,5.0,6.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,7.0,5.0,6.0,4.0,6.0,6.0,5.0,7.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,6.0,5.0,6.0,9.0,4.0,6.0,6.0,5.0,8.0,5.0,6.0,4.0,6.0,8.0,8.0,5.0,7.0,1.0,5.0,3.0,7.0,2.0,9.0,4.0,5.0,5.0,6.0,6.0,3.0,1.0,6.0,4.0,4.0,8.0,7.0,5.0,3.0,7.0,5.0,2.0,9.0,6.0,5.0,2.0,7.0,5.0,8.0
sit_3935,"I went out to go eat pho with my family. It is located in diamond bar near grand. I was eating with my mother, father, and cousin.",7.0,5.0,5.0,5.0,6.0,6.0,8.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,5.0,5.0,5.0,8.0,4.0,7.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,8.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,3.0,7.0,3.0,1.0,6.0,6.0,9.0,6.0,3.0,3.0,9.0,7.0,6.0,4.0,7.0,3.0,3.0,3.0,7.0,7.0,2.0,5.0,3.0,6.0,2.0,3.0,4.0,1.0,8.0,3.0,5.0,8.0,6.0,6.0,2.0,2.0,7.0,2.0,3.0,7.0,2.0,1.0,9.0,7.0,5.0
sit_3936,I was getting dinner with my parents at a sushi restaurant in my hometown.,9.0,5.0,5.0,6.0,6.0,5.0,9.0,9.0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,5.0,4.0,6.0,8.0,6.0,4.0,6.0,4.0,8.0,6.0,4.0,4.0,8.0,4.0,4.0,6.0,6.0,8.0,6.0,7.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,3.0,5.0,5.0,7.0,5.0,5.0,3.0,7.0,8.0,7.0,5.0,7.0,3.0,3.0,3.0,7.0,7.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,2.0,7.0,2.0,2.0,7.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,7.0,5.0,2.0,5.0,5.0,5.0
